station,lat,lon,n_years,years
94608099999,-31.9166666,115.8666666,6,2015;2016;2017;2018;2019;2020
94609099999,-32.1,115.8833333,6,2015;2016;2017;2018;2019;2020
94610099999,-31.940278,115.966944,6,2015;2016;2017;2018;2019;2020
94612099999,-31.667778,116.015,6,2015;2016;2017;2018;2019;2020
94614099999,-31.95,115.7666666,6,2015;2016;2017;2018;2019;2020
94615099999,-31.95,116.05,6,2015;2016;2017;2018;2019;2020
94617099999,-34.25,116.15,6,2015;2016;2017;2018;2019;2020
94620099999,-32.7166666,116.05,6,2015;2016;2017;2018;2019;2020
94621099999,-31.65,116.6666666,6,2015;2016;2017;2018;2019;2020
94622099999,-30.9,116.7166666,6,2015;2016;2017;2018;2019;2020
94623099999,-31.9,116.7666666,6,2015;2016;2017;2018;2019;2020
94625099999,-32.3666666,117.0,6,2015;2016;2017;2018;2019;2020
94627099999,-32.9333333,117.1666666,6,2015;2016;2017;2018;2019;2020
94628099999,-33.1166666,118.8333333,6,2015;2016;2017;2018;2019;2020
94630099999,-34.6333333,117.6333333,6,2015;2016;2017;2018;2019;2020
94631099999,-34.5666666,117.0166666,6,2015;2016;2017;2018;2019;2020
94632099999,-30.8166666,117.8666666,6,2015;2016;2017;2018;2019;2020
94633099999,-32.3333333,117.8666666,6,2015;2016;2017;2018;2019;2020
94636099999,-33.5833333,120.05,6,2015;2016;2017;2018;2019;2020
94637099999,-30.789444,121.461667,6,2015;2016;2017;2018;2019;2020
94638099999,-33.8333333,121.8925,6,2015;2016;2017;2018;2019;2020
94640099999,-34.8333333,116.0333333,6,2015;2016;2017;2018;2019;2020
94641099999,-33.6833333,117.6,6,2015;2016;2017;2018;2019;2020
94642099999,-32.45,123.8666666,6,2015;2016;2017;2018;2019;2020
94643099999,-31.0833333,125.65,2,2016;2019
94644099999,-32.2,127.5333333,6,2015;2016;2017;2018;2019;2020
94645099999,-32.2333333,126.3,6,2015;2016;2017;2018;2019;2020
94647099999,-31.6797,128.8792,6,2015;2016;2017;2018;2019;2020
94651099999,-31.45,130.9,6,2015;2016;2017;2018;2019;2020
94653099999,-32.1333333,133.7,6,2015;2016;2017;2018;2019;2020
94654099999,-32.8,134.2166666,6,2015;2016;2017;2018;2019;2020
94655099999,-30.7166666,134.5833333,6,2015;2016;2017;2018;2019;2020
94656099999,-33.65,134.8833333,6,2015;2016;2017;2018;2019;2020
94657099999,-33.1333333,135.55,6,2015;2016;2017;2018;2019;2020
94658099999,-34.3833333,135.3666666,3,2015;2016;2017
94659099999,-31.144167,136.816944,6,2015;2016;2017;2018;2019;2020
94661099999,-33.7,136.4833333,6,2015;2016;2017;2018;2019;2020
94662099999,-33.7166666,136.5,6,2015;2016;2017;2018;2019;2020
94663099999,-34.9833333,137.4,6,2015;2016;2017;2018;2019;2020
94665099999,-34.3833333,137.6666666,6,2015;2016;2017;2018;2019;2020
94666099999,-34.0,137.5333333,6,2015;2016;2017;2018;2019;2020
94668099999,-33.15,136.4166666,6,2015;2016;2017;2018;2019;2020
94672099999,-34.945,138.530556,6,2015;2016;2017;2018;2019;2020
94673099999,-31.8833333,138.4333333,6,2015;2016;2017;2018;2019;2020
94674099999,-34.605278,135.880278,6,2015;2016;2017;2018;2019;2020
94675099999,-34.9166666,138.6166666,6,2015;2016;2017;2018;2019;2020
94676099999,-30.3166666,139.3333333,6,2015;2016;2017;2018;2019;2020
94677099999,-35.5166666,138.8166666,6,2015;2016;2017;2018;2019;2020
94678099999,-34.7333333,138.9333333,6,2015;2016;2017;2018;2019;2020
94679099999,-33.0333333,138.75,6,2015;2016;2017;2018;2019;2020
94680099999,-34.1833333,139.0833333,6,2015;2016;2017;2018;2019;2020
94681099999,-34.4833333,139.0,6,2015;2016;2017;2018;2019;2020
94682099999,-34.4333333,140.6,6,2015;2016;2017;2018;2019;2020
94683099999,-35.1666666,138.6666666,6,2015;2016;2017;2018;2019;2020
94684099999,-32.5666666,139.5666666,6,2015;2016;2017;2018;2019;2020
94685099999,-33.97,137.67,6,2015;2016;2017;2018;2019;2020
94686099999,-31.0833333,141.7,6,2015;2016;2017;2018;2019;2020
94688099999,-35.3333333,140.5166666,1,2015
94689099999,-31.9833333,141.4666666,1,2015
94690099999,-35.3777778,140.5377778,6,2015;2016;2017;2018;2019;2020
94691099999,-32.0,141.4666666,6,2015;2016;2017;2018;2019;2020
94692099999,-34.05,141.2666666,6,2015;2016;2017;2018;2019;2020
94694099999,-32.4,142.4166666,6,2015;2016;2017;2018;2019;2020
94695099999,-31.5666666,143.3666666,1,2015
94696099999,-34.6333333,143.55,6,2015;2016;2017;2018;2019;2020
94698099999,-34.5166666,144.85,1,2015
94700099999,-33.4833333,145.5166666,6,2015;2016;2017;2018;2019;2020
94702099999,-34.5333333,144.8333333,6,2015;2016;2017;2018;2019;2020
94703099999,-30.0333333,145.95,6,2015;2016;2017;2018;2019;2020
94707099999,-33.0666666,147.2333333,6,2015;2016;2017;2018;2019;2020
94708099999,-31.55,147.1833333,5,2015;2016;2017;2018;2019
94709099999,-33.9166666,147.2333333,1,2015
94710099999,-31.5333333,145.8,6,2015;2016;2017;2018;2019;2020
94711099999,-31.4833333,145.8333333,6,2015;2016;2017;2018;2019;2020
94712099999,-34.25,148.25,6,2015;2016;2017;2018;2019;2020
94714099999,-34.6333333,148.0333333,6,2015;2016;2017;2018;2019;2020
94715099999,-33.3666666,147.9166666,6,2015;2016;2017;2018;2019;2020
94716099999,-34.7166666,149.7333333,6,2015;2016;2017;2018;2019;2020
94719099999,-32.216667,148.574722,6,2015;2016;2017;2018;2019;2020
94721099999,-32.7166666,148.1833333,6,2015;2016;2017;2018;2019;2020
94723099999,-32.5666666,148.95,6,2015;2016;2017;2018;2019;2020
94725099999,-33.9,148.15,6,2015;2016;2017;2018;2019;2020
94727099999,-32.5666666,149.6166666,6,2015;2016;2017;2018;2019;2020
94728099999,-31.2666666,149.2666666,6,2015;2016;2017;2018;2019;2020
94729099999,-33.4166666,149.65,6,2015;2016;2017;2018;2019;2020
94730099999,-33.4333333,149.5666666,6,2015;2016;2017;2018;2019;2020
94732099999,-32.3666666,149.5333333,6,2015;2016;2017;2018;2019;2020
94733099999,-32.5833333,151.1666666,5,2015;2016;2017;2018;2019
94735099999,-34.4,149.8166666,6,2015;2016;2017;2018;2019;2020
94736099999,-33.8166666,150.9166666,4,2015;2016;2017;2018
94738099999,-32.0666666,150.9333333,4,2015;2016;2017;2018
94740099999,-31.0333333,150.2666666,5,2015;2016;2017;2018;2019
94741099999,-33.4833333,150.1333333,6,2015;2016;2017;2018;2019;2020
94743099999,-33.6166666,150.2666666,6,2015;2016;2017;2018;2019;2020
94744099999,-33.7166666,150.2833333,6,2015;2016;2017;2018;2019;2020
94746099999,-34.5166666,150.4166666,6,2015;2016;2017;2018;2019;2020
94747099999,-34.4833333,150.4,1,2015
94749099999,-34.3833333,150.9333333,6,2015;2016;2017;2018;2019;2020
94750099999,-34.948889,150.536944,6,2015;2016;2017;2018;2019;2020
94752099999,-33.9,150.7333333,6,2015;2016;2017;2018;2019;2020
94753099999,-33.600556,150.780833,6,2015;2016;2017;2018;2019;2020
94754099999,-32.7333333,150.2333333,6,2015;2016;2017;2018;2019;2020
94755099999,-34.040278,150.687222,6,2015;2016;2017;2018;2019;2020
94756099999,-31.7666666,150.8333333,5,2015;2016;2017;2018;2019
94757099999,-34.0666666,150.7666666,6,2015;2016;2017;2018;2019;2020
94759099999,-33.6833333,151.2333333,6,2015;2016;2017;2018;2019;2020
94760099999,-33.85,150.85,6,2015;2016;2017;2018;2019;2020
94761099999,-30.3833333,150.6166666,6,2015;2016;2017;2018;2019;2020
94762099999,-33.9833333,150.9166666,6,2015;2016;2017;2018;2019;2020
94763099999,-33.7166666,150.6833333,6,2015;2016;2017;2018;2019;2020
94764099999,-33.8,151.0166666,6,2015;2016;2017;2018;2019;2020
94765099999,-33.924444,150.988333,6,2015;2016;2017;2018;2019;2020
94766099999,-33.9,151.1166666,6,2015;2016;2017;2018;2019;2020
94767099999,-33.946111,151.177222,6,2015;2016;2017;2018;2019;2020
94768099999,-33.85,151.2,6,2015;2016;2017;2018;2019;2020
94772099999,-30.2166666,151.6833333,6,2015;2016;2017;2018;2019;2020
94773099999,-30.5333333,151.6666666,6,2015;2016;2017;2018;2019;2020
94774099999,-32.9166666,151.7833333,6,2015;2016;2017;2018;2019;2020
94775099999,-32.6333333,151.5833333,6,2015;2016;2017;2018;2019;2020
94776099999,-32.795,151.834444,6,2015;2016;2017;2018;2019;2020
94780099999,-33.9833333,151.25,6,2015;2016;2017;2018;2019;2020
94781099999,-32.9,151.7,6,2015;2016;2017;2018;2019;2020
94782099999,-33.4333333,151.3666666,6,2015;2016;2017;2018;2019;2020
94783099999,-31.3833333,152.25,6,2015;2016;2017;2018;2019;2020
94785099999,-31.0666666,152.7666666,6,2015;2016;2017;2018;2019;2020
94786099999,-31.4333333,152.85,6,2015;2016;2017;2018;2019;2020
94788099999,-31.0833333,152.8166666,1,2015
94789099999,-30.35,152.7166666,6,2015;2016;2017;2018;2019;2020
94790099999,-30.9166666,153.0833333,6,2015;2016;2017;2018;2019;2020
94791099999,-30.3205556,153.1163889,6,2015;2016;2017;2018;2019;2020
94792099999,-30.9666666,151.35,6,2015;2016;2017;2018;2019;2020
94801099999,-35.0333333,117.8833333,6,2015;2016;2017;2018;2019;2020
94802099999,-34.9414,117.8022,6,2015;2016;2017;2018;2019;2020
94804099999,-35.3333333,136.1166666,6,2015;2016;2017;2018;2019;2020
94806099999,-35.0666666,138.85,6,2015;2016;2017;2018;2019;2020
94807099999,-35.8,137.25,6,2015;2016;2017;2018;2019;2020
94808099999,-35.1666666,138.5,6,2015;2016;2017;2018;2019;2020
94809099999,-35.1166666,137.7333333,6,2015;2016;2017;2018;2019;2020
94810099999,-35.25,138.883,1,2016
94811099999,-35.5666666,138.2833333,6,2015;2016;2017;2018;2019;2020
94812099999,-37.1666666,139.75,6,2015;2016;2017;2018;2019;2020
94813099999,-36.9666666,139.7166666,6,2015;2016;2017;2018;2019;2020
94814099999,-35.2833333,138.9,6,2015;2016;2017;2018;2019;2020
94816099999,-36.1,140.35,6,2015;2016;2017;2018;2019;2020
94817099999,-37.3,140.8166666,6,2015;2016;2017;2018;2019;2020
94820099999,-36.9833333,140.7333333,6,2015;2016;2017;2018;2019;2020
94821099999,-37.7333333,140.7833333,6,2015;2016;2017;2018;2019;2020
94822099999,-35.85,138.1333333,6,2015;2016;2017;2018;2019;2020
94826099999,-38.4333333,141.55,6,2015;2016;2017;2018;2019;2020
94827099999,-36.3166666,141.6333333,6,2015;2016;2017;2018;2019;2020
94828099999,-38.3166666,141.4666666,6,2015;2016;2017;2018;2019;2020
94829099999,-37.65,142.0666666,6,2015;2016;2017;2018;2019;2020
94830099999,-38.4,142.2333333,6,2015;2016;2017;2018;2019;2020
94831099999,-35.0666666,142.3166666,6,2015;2016;2017;2018;2019;2020
94833099999,-37.3,142.6,6,2015;2016;2017;2018;2019;2020
94834099999,-37.2833333,142.9833333,6,2015;2016;2017;2018;2019;2020
94835099999,-37.2333333,143.2,6,2015;2016;2017;2018;2019;2020
94836099999,-37.0666666,142.7333333,6,2015;2016;2017;2018;2019;2020
94837099999,-38.2833333,142.45,6,2015;2016;2017;2018;2019;2020
94838099999,-35.7166666,142.35,6,2015;2016;2017;2018;2019;2020
94839099999,-36.2833333,143.35,6,2015;2016;2017;2018;2019;2020
94840099999,-38.0666666,142.7666666,6,2015;2016;2017;2018;2019;2020
94841099999,-36.25,142.4,5,2015;2016;2017;2018;2019
94842099999,-38.85,143.5166666,6,2015;2016;2017;2018;2019;2020
94843099999,-35.3833333,143.5333333,6,2015;2016;2017;2018;2019;2020
94844099999,-35.7333333,143.9166666,6,2015;2016;2017;2018;2019;2020
94846099999,-38.45,144.1,6,2015;2016;2017;2018;2019;2020
94847099999,-38.1,144.5333333,6,2015;2016;2017;2018;2019;2020
94849099999,-37.05,143.7333333,6,2015;2016;2017;2018;2019;2020
94850099999,-39.8833333,143.8833333,6,2015;2016;2017;2018;2019;2020
94852099999,-37.5166666,143.7833333,6,2015;2016;2017;2018;2019;2020
94854099999,-38.0333333,144.4666666,6,2015;2016;2017;2018;2019;2020
94855099999,-36.7333333,144.3166666,6,2015;2016;2017;2018;2019;2020
94856099999,-38.083,144.333,1,2020
94857099999,-38.1666666,144.3666666,6,2015;2016;2017;2018;2019;2020
94859099999,-37.0166666,144.5333333,6,2015;2016;2017;2018;2019;2020
94860099999,-37.3833333,144.9666666,6,2015;2016;2017;2018;2019;2020
94861099999,-36.15,144.7666666,6,2015;2016;2017;2018;2019;2020
94862099999,-36.0166666,146.0333333,6,2015;2016;2017;2018;2019;2020
94863099999,-37.9,144.1166666,6,2015;2016;2017;2018;2019;2020
94864099999,-37.728056,144.901944,6,2015;2016;2017;2018;2019;2020
94865099999,-37.8666666,144.75,6,2015;2016;2017;2018;2019;2020
94866099999,-37.673333,144.843333,6,2015;2016;2017;2018;2019;2020
94868099999,-37.8166666,144.9666666,1,2015
94870099999,-37.975833,145.102222,6,2015;2016;2017;2018;2019;2020
94871099999,-38.15,145.1166666,6,2015;2016;2017;2018;2019;2020
94872099999,-37.8666666,145.3333333,6,2015;2016;2017;2018;2019;2020
94873199999,-36.94,145.05,1,2020
94874099999,-36.8833333,145.1833333,6,2015;2016;2017;2018;2019;2020
94875099999,-36.4333333,145.4,6,2015;2016;2017;2018;2019;2020
94877099999,-35.8166666,145.6,6,2015;2016;2017;2018;2019;2020
94878099999,-36.2166666,147.5333333,6,2015;2016;2017;2018;2019;2020
94879099999,-38.1333333,145.2666666,6,2015;2016;2017;2018;2019;2020
94881099999,-37.2166666,145.8333333,6,2015;2016;2017;2018;2019;2020
94882099999,-37.2333333,145.9166666,6,2015;2016;2017;2018;2019;2020
94883099999,-38.5,145.15,4,2015;2016;2017;2018
94884099999,-36.55,145.9666666,6,2015;2016;2017;2018;2019;2020
94886099999,-38.6333333,145.8108333,6,2015;2016;2017;2018;2019;2020
94888099999,-36.5333333,147.5,6,2015;2016;2017;2018;2019;2020
94889099999,-36.4166666,146.3,6,2015;2016;2017;2018;2019;2020
94890099999,-35.05,148.1,6,2015;2016;2017;2018;2019;2020
94891099999,-38.2166666,146.4666666,6,2015;2016;2017;2018;2019;2020
94892099999,-38.45,145.3,6,2015;2016;2017;2018;2019;2020
94893099999,-39.1166666,146.4166666,6,2015;2016;2017;2018;2019;2020
94894099999,-37.15,146.4333333,6,2015;2016;2017;2018;2019;2020
94895599999,-38.039444,144.469444,6,2015;2016;2017;2018;2019;2020
94896099999,-36.067778,146.958056,6,2015;2016;2017;2018;2019;2020
94898099999,-38.35,145.1666666,6,2015;2016;2017;2018;2019;2020
94899099999,-36.2,147.8833333,6,2015;2016;2017;2018;2019;2020
94900099999,-38.0833333,146.2166666,5,2015;2016;2017;2018;2019
94901099999,-36.1,147.0333333,6,2015;2016;2017;2018;2019;2020
94903099999,-36.8666666,147.2666666,6,2015;2016;2017;2018;2019;2020
94905099999,-37.05,147.3333333,6,2015;2016;2017;2018;2019;2020
94906099999,-36.9666666,147.1333333,6,2015;2016;2017;2018;2019;2020
94907099999,-38.098889,147.149444,6,2015;2016;2017;2018;2019;2020
94908099999,-37.1,147.6,6,2015;2016;2017;2018;2019;2020
94909099999,-35.0,148.6,6,2015;2016;2017;2018;2019;2020
94910099999,-35.165278,147.466389,6,2015;2016;2017;2018;2019;2020
94911099999,-38.8,146.2,6,2015;2016;2017;2018;2019;2020
94912099999,-37.8833333,147.5666666,6,2015;2016;2017;2018;2019;2020
94913099999,-37.2166666,148.2666666,6,2015;2016;2017;2018;2019;2020
94914099999,-37.3333333,149.0166666,6,2015;2016;2017;2018;2019;2020
94915099999,-36.4,148.4,6,2015;2016;2017;2018;2019;2020
94918099999,-35.7666666,148.0,6,2015;2016;2017;2018;2019;2020
94919099999,-36.2333333,148.1333333,6,2015;2016;2017;2018;2019;2020
94921099999,-36.3,148.9666666,6,2015;2016;2017;2018;2019;2020
94923099999,-36.2333333,149.1166666,6,2015;2016;2017;2018;2019;2020
94925099999,-35.4166666,149.1,6,2015;2016;2017;2018;2019;2020
94926099999,-35.306944,149.195,6,2015;2016;2017;2018;2019;2020
94927099999,-35.4333333,149.7833333,6,2015;2016;2017;2018;2019;2020
94928099999,-36.9166666,149.2333333,6,2015;2016;2017;2018;2019;2020
94929099999,-37.0,149.2333333,6,2015;2016;2017;2018;2019;2020
94930099999,-37.7,148.0833333,6,2015;2016;2017;2018;2019;2020
94932099999,-37.8,149.2666666,5,2015;2016;2017;2018;2019
94933099999,-37.5666666,149.9,6,2015;2016;2017;2018;2019;2020
94934099999,-37.25,150.05,6,2015;2016;2017;2018;2019;2020
94935099999,-37.6,149.7333333,6,2015;2016;2017;2018;2019;2020
94937099999,-35.9166666,150.15,6,2015;2016;2017;2018;2019;2020
94938099999,-35.35,150.4833333,6,2015;2016;2017;2018;2019;2020
94939099999,-36.25,150.2166666,6,2015;2016;2017;2018;2019;2020
94941099999,-35.7333333,150.1833333,6,2015;2016;2017;2018;2019;2020
94943099999,-35.1166666,150.0833333,6,2015;2016;2017;2018;2019;2020
94949099999,-39.2166666,146.9833333,6,2015;2016;2017;2018;2019;2020
94950099999,-40.9166666,144.7,6,2015;2016;2017;2018;2019;2020
94951099999,-42.9,147.7833333,6,2015;2016;2017;2018;2019;2020
94953099999,-40.8333333,145.0833333,6,2015;2016;2017;2018;2019;2020
94954099999,-40.6666666,144.6833333,6,2015;2016;2017;2018;2019;2020
94955099999,-41.3833333,146.3166666,6,2015;2016;2017;2018;2019;2020
94956099999,-42.15,145.2833333,6,2015;2016;2017;2018;2019;2020
94957099999,-42.4833333,146.7166666,6,2015;2016;2017;2018;2019;2020
94958099999,-41.0833333,145.95,4,2015;2016;2017;2018
94959099999,-42.2833333,146.2833333,6,2015;2016;2017;2018;2019;2020
94960099999,-42.45,147.4666666,6,2015;2016;2017;2018;2019;2020
94961099999,-43.3166666,147.0166666,6,2015;2016;2017;2018;2019;2020
94962099999,-43.65,146.2666666,6,2015;2016;2017;2018;2019;2020
94963099999,-42.75,146.6166666,6,2015;2016;2017;2018;2019;2020
94964099999,-42.7166666,146.9,6,2015;2016;2017;2018;2019;2020
94966099999,-43.1666666,146.9166666,1,2015
94967099999,-43.5,147.15,6,2015;2016;2017;2018;2019;2020
94968099999,-41.545278,147.214167,6,2015;2016;2017;2018;2019;2020
94969099999,-41.4166666,147.1166666,6,2015;2016;2017;2018;2019;2020
94970099999,-42.8833333,147.3333333,6,2015;2016;2017;2018;2019;2020
94971099999,-42.5,147.2,6,2015;2016;2017;2018;2019;2020
94972099999,-41.1666666,147.4833333,6,2015;2016;2017;2018;2019;2020
94974099999,-42.1986111,145.17,6,2015;2016;2017;2018;2019;2020
94975099999,-42.836111,147.510278,6,2015;2016;2017;2018;2019;2020
94976099999,-42.1166666,146.1666666,6,2015;2016;2017;2018;2019;2020
94977099999,-43.2,146.7666666,6,2015;2016;2017;2018;2019;2020
94979099999,-42.0,147.7833333,6,2015;2016;2017;2018;2019;2020
94980099999,-40.1,148.0,6,2015;2016;2017;2018;2019;2020
94981099999,-42.1333333,148.0666666,6,2015;2016;2017;2018;2019;2020
94983099999,-41.0,148.35,6,2015;2016;2017;2018;2019;2020
94985099999,-42.0333333,147.5,6,2015;2016;2017;2018;2019;2020
94987099999,-42.0,148.2833333,6,2015;2016;2017;2018;2019;2020
94988099999,-43.0666666,147.35,6,2015;2016;2017;2018;2019;2020
94995099999,-31.54222,159.07861,6,2015;2016;2017;2018;2019;2020
94996099999,-29.041625,167.938742,6,2015;2016;2017;2018;2019;2020
94997099999,-53.1,73.7166666,1,2015
94998099999,-54.4994,158.9369,6,2015;2016;2017;2018;2019;2020
95101099999,-14.0833333,126.3833333,6,2015;2016;2017;2018;2019;2020
95111099999,-14.25,129.5333333,6,2015;2016;2017;2018;2019;2020
95121099999,-12.6,131.3,6,2015;2016;2017;2018;2019;2020
95142099999,-12.05,134.2333333,6,2015;2016;2017;2018;2019;2020
95146099999,-12.0,135.5666666,6,2015;2016;2017;2018;2019;2020
95204099999,-17.9,122.3166666,6,2015;2016;2017;2018;2019;2020
95205099999,-17.3666666,123.6666666,6,2015;2016;2017;2018;2019;2020
95214099999,-15.5,128.15,6,2015;2016;2017;2018;2019;2020
95283099999,-15.45,145.1833333,6,2015;2016;2017;2018;2019;2020
95284099999,-17.1333333,145.4333333,6,2015;2016;2017;2018;2019;2020
95286099999,-17.0666666,145.4333333,6,2015;2016;2017;2018;2019;2020
95288099999,-15.5,147.1166666,6,2015;2016;2017;2018;2019;2020
95291099999,-18.65,146.1833333,6,2015;2016;2017;2018;2019;2020
95292099999,-17.6,146.0,6,2015;2016;2017;2018;2019;2020
95293099999,-19.4166666,146.5333333,6,2015;2016;2017;2018;2019;2020
95295099999,-19.6166666,147.3833333,6,2015;2016;2017;2018;2019;2020
95296099999,-19.45,147.4833333,6,2015;2016;2017;2018;2019;2020
95303099999,-20.65,115.5666666,6,2015;2016;2017;2018;2019;2020
95304099999,-20.8833333,115.4,6,2015;2016;2017;2018;2019;2020
95305099999,-21.6666666,115.1166666,6,2015;2016;2017;2018;2019;2020
95307099999,-20.7166666,116.7666666,6,2015;2016;2017;2018;2019;2020
95317099999,-21.1833333,119.75,6,2015;2016;2017;2018;2019;2020
95322099999,-20.1833333,130.0166666,6,2015;2016;2017;2018;2019;2020
95323099999,-23.4666666,134.6833333,6,2015;2016;2017;2018;2019;2020
95351099999,-24.4166666,145.4333333,6,2015;2016;2017;2018;2019;2020
95362099999,-24.1166666,148.0833333,6,2015;2016;2017;2018;2019;2020
95367099999,-21.1666666,149.1833333,2,2015;2017
95369099999,-22.35,149.5166666,6,2015;2016;2017;2018;2019;2020
95370099999,-22.47,150.18,6,2015;2016;2017;2018;2019;2020
95402099999,-25.9,113.5833333,6,2015;2016;2017;2018;2019;2020
95448099999,-27.85,120.7,6,2015;2016;2017;2018;2019;2020
95458099999,-29.0333333,134.7166666,6,2015;2016;2017;2018;2019;2020
95480099999,-29.6666666,138.0666666,6,2015;2016;2017;2018;2019;2020
95481099999,-28.1,140.2,6,2015;2016;2017;2018;2019;2020
95482099999,-25.8975,139.3475,6,2015;2016;2017;2018;2019;2020
95485099999,-29.451111,142.057778,6,2015;2016;2017;2018;2019;2020
95487099999,-27.4166666,141.8166666,6,2015;2016;2017;2018;2019;2020
95492099999,-27.986389,143.810833,6,2015;2016;2017;2018;2019;2020
95512099999,-29.95,146.85,6,2015;2016;2017;2018;2019;2020
95520099999,-29.55,148.5833333,6,2015;2016;2017;2018;2019;2020
95527099999,-29.4914,149.8458,6,2015;2016;2017;2018;2019;2020
95529099999,-26.65,150.1833333,6,2015;2016;2017;2018;2019;2020
95533099999,-28.85,151.1666666,6,2015;2016;2017;2018;2019;2020
95541099999,-29.7833333,151.1166666,6,2015;2016;2017;2018;2019;2020
