station,lat,lon,n_years_ok,total_hours,common_hours,has_valid_month_1pt_fixed12,has_valid_month_2pt_fixed_00_12,has_valid_month_1pt_daily_mean,has_valid_month_2pt_dynamic,has_valid_month_baseline,has_valid_month_scaled
71975099999,64.95,-63.58,4,30876,0,False,False,False,False,False,False
71976099999,61.3,-73.6666666,6,47647,41808,True,True,True,True,True,True
71977099999,68.8,-140.85,6,41805,33322,True,True,True,True,True,True
71978099999,69.15,-140.15,6,51539,36791,True,True,True,True,True,True
71979099999,53.8,-118.45,6,50429,48647,True,True,True,True,True,True
71980099999,61.95,-127.2,6,41625,38826,True,True,True,True,True,True
71981099999,50.5,-114.0,6,16208,15852,True,True,True,True,True,True
71982099999,50.7,-114.15,6,16120,15806,True,True,True,True,True,True
71983099999,75.3666666,-105.7166666,6,28240,13683,True,True,True,True,True,True
71984099999,69.35,-124.0666666,6,51728,42345,True,True,True,True,True,True
71985099999,69.4333333,-133.0166666,6,50075,41422,True,True,True,True,True,True
71986099999,50.8,-111.0,6,16340,16094,True,True,True,True,True,True
71987099999,47.05,-63.9833333,6,50632,0,False,False,False,False,False,False
71988099999,44.2833333,-66.35,6,50650,0,False,False,False,False,False,False
71989099999,76.2333333,-119.3333333,6,51026,33237,True,True,True,True,True,True
71990099999,63.25,-130.0333333,6,43212,39048,True,True,True,True,True,True
71999099999,50.6833333,-121.9333333,6,52137,51731,True,True,True,True,True,True
72011053983,30.78361,-98.66194,6,51142,50572,True,True,True,True,True,True
72011354829,42.54306,-83.17806,6,52433,52249,True,True,True,True,True,True
72012063837,32.21667,-80.7,6,50831,48134,True,True,True,True,True,True
72012999999,39.4679444,-117.197444,4,26807,25722,True,True,True,True,True,True
72013704867,41.42528,-88.41861,6,51869,51726,True,True,True,True,True,True
72015103049,30.38333,-103.68333,6,52369,52189,True,True,True,True,True,True
72016899999,35.583364,-89.587222,4,29781,28843,True,True,True,True,True,True
72016900116,38.583,-91.0,6,51471,50714,True,True,True,True,True,True
72017063851,37.18583,-88.75056,6,48125,47619,True,True,True,True,True,True
72017199999,35.214458,-89.043361,5,35452,34643,True,True,True,True,True,True
72017253996,34.54528,-94.2025,6,49245,47153,True,True,True,True,True,True
72017553919,33.6361,-91.7556,6,52391,52165,True,True,True,True,True,True
72019300117,40.747,-122.922,6,35349,34962,True,True,True,True,True,True
72019854813,46.412036,-86.650452,6,52227,52020,True,True,True,True,True,True
72020200118,45.417,-123.817,6,50405,50013,True,True,True,True,True,True
72025400119,46.683,-122.983,6,51795,51251,True,True,True,True,True,True
72025599999,36.909222,-94.8875,2,10933,10639,True,True,True,True,True,True
72025763835,31.39694,-84.89528,6,51152,50704,True,True,True,True,True,True
72025804997,46.61889,-93.30972,6,52127,51814,True,True,True,True,True,True
72026153976,33.17528,-97.82833,6,51734,51454,True,True,True,True,True,True
72026363834,34.095,-82.81583,4,29684,29281,True,True,True,True,True,True
72026563833,32.91472,-85.96278,6,51409,51241,True,True,True,True,True,True
72026654809,41.27472,-85.84,6,51705,51557,True,True,True,True,True,True
72026723224,38.95472,-121.08194,6,51845,51509,True,True,True,True,True,True
72026853882,30.98333,-84.63333,6,51327,51086,True,True,True,True,True,True
72026912982,27.20667,-98.12111,6,50292,49791,True,True,True,True,True,True
72027103044,32.2125,-101.52139,6,50786,49806,True,True,True,True,True,True
72027294282,48.46667,-122.41667,6,51695,51437,True,True,True,True,True,True
72027312981,28.97306,-95.86333,6,52361,52194,True,True,True,True,True,True
72027493799,34.27278,-78.71472,6,48261,46283,True,True,True,True,True,True
72027504872,41.73583,-83.65528,6,52142,51709,True,True,True,True,True,True
72027612983,26.44194,-98.12944,6,51739,51475,True,True,True,True,True,True
72027763843,35.25556,-81.60111,6,51298,50539,True,True,True,True,True,True
72027803704,36.68667,-77.48278,6,51303,50168,True,True,True,True,True,True
72027903705,34.60167,-78.57806,6,44612,44144,True,True,True,True,True,True
72028203736,36.01833,-75.67139,6,48806,0,False,False,False,False,False,False
72028304927,43.67667,-92.17972,6,51865,51521,True,True,True,True,True,True
72028404877,42.57444,-84.81139,6,52223,51911,True,True,True,True,True,True
72028503734,37.52111,-76.76472,6,51051,50814,True,True,True,True,True,True
72028653977,32.44444,-97.81694,6,52303,52099,True,True,True,True,True,True
72028753967,33.71417,-96.67361,6,51404,49321,True,True,True,True,True,True
72028803711,36.36139,-78.52889,6,49295,48152,True,True,True,True,True,True
72028963836,33.52972,-82.51639,6,51011,50751,True,True,True,True,True,True
72029153970,32.74694,-96.53056,6,51942,50169,True,True,True,True,True,True
72029304989,42.45333,-91.9475,6,52087,51641,True,True,True,True,True,True
72029453898,33.77972,-82.81639,6,39092,37605,True,True,True,True,True,True
72029553972,32.08361,-97.09722,6,50994,50018,True,True,True,True,True,True
72029653945,30.88556,-94.03472,6,52161,51927,True,True,True,True,True,True
72029703730,37.23917,-76.71611,6,51406,51118,True,True,True,True,True,True
72029853971,31.86944,-95.2175,6,51943,51518,True,True,True,True,True,True
72029953966,32.45611,-96.9125,6,51790,51626,True,True,True,True,True,True
72030163846,32.64556,-81.59639,6,44476,44300,True,True,True,True,True,True
72030253963,33.59306,-95.06361,2,2,0,False,False,False,False,False,False
72030353973,30.87194,-96.62222,6,51102,50581,True,True,True,True,True,True
72030464752,40.1,-75.26667,6,51914,51674,True,True,True,True,True,True
72030553964,33.25444,-97.58056,6,51377,50673,True,True,True,True,True,True
72030653879,38.95972,-94.37139,6,52095,51861,True,True,True,True,True,True
72030763804,34.86139,-86.55722,6,52399,52240,True,True,True,True,True,True
72030804992,41.19611,-96.11194,6,52278,52098,True,True,True,True,True,True
72030904947,40.94667,-91.51111,6,46748,46210,True,True,True,True,True,True
72031153962,33.09556,-94.96139,6,52134,51521,True,True,True,True,True,True
72031204964,41.4,-92.94583,6,51608,50327,True,True,True,True,True,True
72031303052,35.61306,-100.99639,6,52181,51896,True,True,True,True,True,True
72031493983,31.77972,-95.70639,6,51997,51685,True,True,True,True,True,True
72031503045,36.41389,-100.74972,6,51575,51184,True,True,True,True,True,True
72031612984,27.77861,-97.69056,6,47168,46005,True,True,True,True,True,True
72031703735,38.39806,-77.45556,6,51935,51523,True,True,True,True,True,True
72031853965,33.11,-98.55528,6,52085,51655,True,True,True,True,True,True
72031963841,39.01611,-87.64972,6,52500,52332,True,True,True,True,True,True
72032053981,32.35389,-97.43389,6,51637,51111,True,True,True,True,True,True
72032104893,45.65361,-84.51917,6,52428,52177,True,True,True,True,True,True
72032204129,48.29944,-116.56,6,51619,51049,True,True,True,True,True,True
72032393947,30.24333,-98.90972,6,51083,49538,True,True,True,True,True,True
72032464753,40.43528,-75.38194,6,50869,50566,True,True,True,True,True,True
72032604981,42.21861,-92.02583,6,50534,50076,True,True,True,True,True,True
72032704995,44.89222,-91.86778,6,51758,51201,True,True,True,True,True,True
72032863832,39.00028,-80.27389,6,50649,50334,True,True,True,True,True,True
72032999999,34.111542,-117.687589,4,26593,26194,True,True,True,True,True,True
72033063853,38.60667,-87.72667,6,52324,52190,True,True,True,True,True,True
72033199999,36.225861,-90.036642,6,43290,42648,True,True,True,True,True,True
72033353175,33.89765,-117.60243,6,49014,47080,True,True,True,True,True,True
72033493764,39.16667,-77.16667,6,50331,49725,True,True,True,True,True,True
72033900121,32.15,-111.167,6,30021,27014,True,True,True,True,True,True
72034054818,44.62556,-86.20083,6,52265,51963,True,True,True,True,True,True
72034253947,35.86444,-98.42056,6,48752,48435,True,True,True,True,True,True
72034354852,44.33333,-89.01972,6,52033,51688,True,True,True,True,True,True
72034454920,42.73167,-95.55583,6,52036,51680,True,True,True,True,True,True
72034594086,42.79556,-109.80694,6,52247,51953,True,True,True,True,True,True
72034653991,30.75028,-92.68833,6,49491,48918,True,True,True,True,True,True
72034763877,33.59778,-83.13889,6,51754,51545,True,True,True,True,True,True
72034863886,33.15417,-83.24056,6,50807,49946,True,True,True,True,True,True
72035154919,41.22611,-92.49083,6,51009,50364,True,True,True,True,True,True
72035299999,28.17,-89.22,1,5229,0,False,False,False,False,False,False
72035363875,36.61056,-83.7375,6,51556,50970,True,True,True,True,True,True
72035463901,34.69861,-99.33806,6,52435,52285,True,True,True,True,True,True
72035503732,39.6,-78.76667,6,50293,49443,True,True,True,True,True,True
72035613999,35.53827,-98.93278,6,43091,41853,True,True,True,True,True,True
72035753993,35.95,-96.77306,6,52160,51847,True,True,True,True,True,True
72035853999,35.47278,-98.00583,6,43558,42241,True,True,True,True,True,True
72035923902,35.27472,-96.675,3,21623,21472,True,True,True,True,True,True
72036163870,31.0425,-86.31167,6,47043,45770,True,True,True,True,True,True
72036263874,31.84556,-86.61083,6,50325,48588,True,True,True,True,True,True
72036363872,31.95139,-85.12889,6,38484,38036,True,True,True,True,True,True
72036524267,42.07444,-124.29,6,50188,49407,True,True,True,True,True,True
72036754927,45.37222,-94.74611,6,51844,51213,True,True,True,True,True,True
72036854924,43.98667,-95.7825,6,46847,44541,True,True,True,True,True,True
72036904135,43.7425,-111.0975,6,50421,49249,True,True,True,True,True,True
72037154850,41.95972,-85.59333,6,52392,52120,True,True,True,True,True,True
72037392824,28.00028,-82.16417,6,48122,47353,True,True,True,True,True,True
72037492825,27.91556,-82.44917,6,46902,40479,True,True,True,True,True,True
72037554844,46.00722,-83.74278,6,52114,51776,True,True,True,True,True,True
72037663880,34.22917,-86.25583,6,51511,51126,True,True,True,True,True,True
72037713917,35.63333,-91.16667,6,49835,48147,True,True,True,True,True,True
72037800122,41.033,-80.417,6,51595,50314,True,True,True,True,True,True
72037963882,36.85528,-84.85611,6,46912,45346,True,True,True,True,True,True
72038163885,30.29056,-87.67167,6,48591,48123,True,True,True,True,True,True
72038200123,63.49,-162.11,6,44431,0,False,False,False,False,False,False
72038353847,30.70444,-87.02306,6,51623,51058,True,True,True,True,True,True
72038400124,38.967,-76.333,6,48183,47719,True,True,True,True,True,True
72038500419,39.8,-105.766,6,49134,48691,True,True,True,True,True,True
72038600125,45.117,-95.133,6,51976,51659,True,True,True,True,True,True
72038800469,47.10391,-122.28719,6,51942,51825,True,True,True,True,True,True
72039100127,28.35,-97.717,6,46108,43945,True,True,True,True,True,True
72039200128,31.056,-82.767,6,46155,45250,True,True,True,True,True,True
72039300129,34.85,-102.333,6,50070,49257,True,True,True,True,True,True
72039400428,34.0998,-93.066,6,50771,48794,True,True,True,True,True,True
72039500130,28.95,-98.517,6,51520,50789,True,True,True,True,True,True
72039700131,39.217,-82.233,6,50615,49619,True,True,True,True,True,True
72040100133,35.6,-92.45,6,49512,48935,True,True,True,True,True,True
72040400134,33.85,-98.483,6,50991,50562,True,True,True,True,True,True
72040500436,41.41167,-96.10861,6,52337,52006,True,True,True,True,True,True
72040600135,38.15,-122.55,6,51910,51737,True,True,True,True,True,True
72040700462,39.9275,-74.2923,6,49183,46876,True,True,True,True,True,True
72040800136,39.983,-75.867,6,52317,52128,True,True,True,True,True,True
72040999999,34.85,-83.9833333,5,33399,33213,True,True,True,True,True,True
72041100137,36.422,-105.29,6,51150,50794,True,True,True,True,True,True
72041254943,41.828,-94.15983,6,50726,49923,True,True,True,True,True,True
72041300138,34.267,-87.6,6,48959,48110,True,True,True,True,True,True
72041400139,40.333,-82.517,6,49624,49316,True,True,True,True,True,True
72041500140,43.433,-86.0,6,52245,51878,True,True,True,True,True,True
72041799999,37.5833333,-101.7333333,5,41649,41011,True,True,True,True,True,True
72042103043,39.84,-101.04194,1,1851,1847,True,True,True,True,True,True
72042203037,39.4275,-101.04639,6,52059,51600,True,True,True,True,True,True
72042599999,37.163081,-101.370528,6,45103,44680,True,True,True,True,True,True
72042600141,37.158,-95.778,6,51858,51629,True,True,True,True,True,True
72043199999,38.208583,-99.085972,2,2,0,False,False,False,False,False,False
72043399999,39.850414,-99.894667,2,4002,3902,True,True,True,True,True,True
72043499999,39.109944,-100.816444,2,14390,14241,True,True,True,True,True,True
72043600142,37.45,-94.733,6,51077,50048,True,True,True,True,True,True
72043700143,39.767,-101.8,6,52367,52088,True,True,True,True,True,True
72043899999,38.474278,-100.884944,2,13597,13285,True,True,True,True,True,True
72043999999,37.604006,-101.373561,3,19062,18846,True,True,True,True,True,True
72044599999,37.358278,-85.309417,3,20139,19896,True,True,True,True,True,True
72044699999,37.814322,-85.499639,4,25871,25482,True,True,True,True,True,True
72044700437,36.66458,-88.37277,6,47800,44581,True,True,True,True,True,True
72044800144,37.578,-84.77,6,52278,52060,True,True,True,True,True,True
72044999999,38.5545,-82.737999,6,44208,42612,True,True,True,True,True,True
72045199999,37.686,-85.925028,5,35416,35072,True,True,True,True,True,True
72045299999,38.541806,-83.743389,6,47545,44535,True,True,True,True,True,True
72045500145,37.633,-84.333,6,50310,49805,True,True,True,True,True,True
72045600146,38.067,-83.983,6,50986,49740,True,True,True,True,True,True
72045799999,37.387361,-83.261611,1,5867,5786,True,True,True,True,True,True
72045800476,37.75102,-82.63669,6,50539,48363,True,True,True,True,True,True
72046499999,37.561764,-82.566389,6,51705,51064,True,True,True,True,True,True
72046599999,36.8,-84.2,5,41627,41123,True,True,True,True,True,True
72046699999,29.95,-90.0833333,1,656,656,True,True,True,True,True,True
72046700148,30.817,-89.867,6,47719,47401,True,True,True,True,True,True
72046800466,30.55838,-92.09938,6,50380,49066,True,True,True,True,True,True
72047299999,44.991894,-70.664625,4,28520,27458,True,True,True,True,True,True
72047599999,40.3525,-94.915,4,25487,24219,True,True,True,True,True,True
72047600455,39.72516,-91.44386,6,48778,48391,True,True,True,True,True,True
72047799999,37.648328,-92.652431,4,29259,28906,True,True,True,True,True,True
72047899999,38.611022,-94.342131,5,34310,33878,True,True,True,True,True,True
72047900149,36.9,-94.017,6,52545,52431,True,True,True,True,True,True
72048103817,36.6,-89.98333,1,2395,2292,True,True,True,True,True,True
72048199999,36.600558,-89.992203,5,30549,29922,True,True,True,True,True,True
72048299999,39.463858,-92.427044,4,16074,15566,True,True,True,True,True,True
72048399999,39.095756,-93.202878,6,46870,45999,True,True,True,True,True,True
72048499999,39.157513,-91.818268,5,30207,25648,True,True,True,True,True,True
72048799999,38.346889,-93.345425,1,3562,3503,True,True,True,True,True,True
72048899999,36.898889,-89.56175,6,44756,43647,True,True,True,True,True,True
72049100150,46.217,-97.633,6,50761,50335,True,True,True,True,True,True
72049200151,44.567,-72.017,6,50988,50445,True,True,True,True,True,True
72049354758,44.88333,-72.23333,6,51019,50735,True,True,True,True,True,True
72049400152,44.933,-73.1,6,51197,50939,True,True,True,True,True,True
72049800153,37.4,-77.517,6,41407,39573,True,True,True,True,True,True
72049900154,36.783,-76.45,6,44165,43057,True,True,True,True,True,True
72050100155,37.85,-76.883,6,49496,48267,True,True,True,True,True,True
72050499999,33.569917,-86.050856,6,44748,44073,True,True,True,True,True,True
72050500156,33.902,-87.314,6,50148,49661,True,True,True,True,True,True
72050799999,33.312883,-86.925919,5,37794,36544,True,True,True,True,True,True
72050899999,33.171837,-86.305539,6,50143,49252,True,True,True,True,True,True
72051699999,42.711247,-110.942164,6,52112,51730,True,True,True,True,True,True
72051724165,41.82389,-110.55694,6,38784,33938,True,True,True,True,True,True
72051800449,41.39333,-110.40597,5,36020,33674,True,True,True,True,True,True
72051999999,44.867161,-108.793428,6,52252,51895,True,True,True,True,True,True
72052100475,41.44352,-106.82752,6,51928,51464,True,True,True,True,True,True
72052200443,43.54836,-109.69025,6,51354,50942,True,True,True,True,True,True
